time,xm,ym
0.3018018018018018,0.5611203791857692,0.9601255891456151
0.30405405405405406,0.5622430094957224,0.9623547693710319
0.3063063063063063,0.563365773258082,0.9645194270949626
0.30855855855855857,0.5644885370204417,0.9666840848188933
0.3108108108108108,0.5656113007828012,0.968848742542824
0.3130630630630631,0.5667340645451608,0.9710134002667548
0.3153153153153153,0.5678568283075205,0.9731780579906855
0.31756756756756754,0.56897959206988,0.9753427157146162
0.31981981981981983,0.5701376529366828,0.977090680933921
0.32207207207207206,0.5712738048045437,0.9786149827895783
0.32432432432432434,0.5724099566724046,0.9801392846452357
0.32657657657657657,0.5735461085402654,0.9816635865008931
0.3288288288288288,0.5746822604081264,0.9831878883565504
0.3310810810810811,0.5758184122759874,0.984712190212208
0.3333333333333333,0.5769545641438482,0.9862364920678652
0.3355855855855856,0.5781110533059386,0.9875618426467945
0.33783783783783783,0.5793435196726164,0.988345971617715
0.3400900900900901,0.5805957633426857,0.989076962288183
0.34234234234234234,0.5818480070127549,0.9898079529586505
0.34459459459459457,0.583100250682824,0.9905389436291183
0.34684684684684686,0.5843524943528933,0.9912699342995861
0.3490990990990991,0.5856047380229624,0.9920009249700541
0.35135135135135137,0.5868569816930316,0.9927319156405217
0.3536036036036036,0.5881620716539975,0.9929382495542951
0.35585585585585583,0.5894307225266685,0.9929911043288724
0.3581081081081081,0.5906993733993395,0.9930439591034494
0.36036036036036034,0.5919680242720106,0.9930968138780267
0.36261261261261263,0.5932366751446817,0.993149668652604
0.36486486486486486,0.5945053260173527,0.9932025234271811
0.3671171171171171,0.5957739768900236,0.9932553782017581
0.36936936936936937,0.5970717340669336,0.993050635898469
0.3716216216216216,0.5984319483699945,0.9924107245606695
0.3738738738738739,0.5998039393447266,0.9917229353460326
0.3761261261261261,0.6011759303194588,0.9910351461313958
0.3783783783783784,0.602547921294191,0.9903473569167589
0.38063063063063063,0.603919912268923,0.989659567702122
0.38288288288288286,0.6052919032436552,0.9889717784874854
0.38513513513513514,0.6066646956268579,0.9882715014047021
0.38738738738738737,0.6080444380535222,0.9869387992087388
0.38963963963963966,0.6093934161080273,0.9854953355717877
0.3918918918918919,0.6107423941625326,0.9840518719348363
0.3941441441441441,0.6120913722170379,0.982608408297885
0.3963963963963964,0.6134403502715432,0.9811649446609338
0.39864864864864863,0.6147893283260484,0.9797214810239825
0.4009009009009009,0.6161383063805537,0.9782780173870311
0.40315315315315314,0.6175341555024008,0.9764630314737621
0.40540540540540543,0.6189646804037243,0.9742769976752697
0.40765765765765766,0.6203944572131175,0.9720580140123916
0.4099099099099099,0.6218242340225106,0.9698390303495135
0.41216216216216217,0.6232540108319038,0.9676200466866354
0.4144144144144144,0.6246837876412968,0.9654010630237571
0.4166666666666667,0.6261135644506901,0.9631820793608792
0.4189189189189189,0.6275511391143507,0.9608838735858924
0.42117117117117114,0.6290504916120587,0.9580279553805571
0.42342342342342343,0.630582932204921,0.9551108194200333
0.42567567567567566,0.6321153727977832,0.9521936834595095
0.42792792792792794,0.6336478133906455,0.9492765474989857
0.43018018018018017,0.6351802539835077,0.9463594115384619
0.43243243243243246,0.6367126945763699,0.9434422755779379
0.4346846846846847,0.6382451351692321,0.9405251396174144
0.4369369369369369,0.6398090944262665,0.9371801723176485
0.4391891891891892,0.641348253281175,0.933557649328612
0.44144144144144143,0.6428768417498762,0.9299100116524376
0.4436936936936937,0.6444054302185774,0.9262623739762632
0.44594594594594594,0.6459340186872787,0.9226147363000887
0.44819819819819817,0.6474626071559799,0.9189670986239145
0.45045045045045046,0.6489911956246812,0.91531946094774
0.4527027027027027,0.6505314479098028,0.9114907089466653
0.45495495495495497,0.6521027854859015,0.9071053562247333
0.4572072072072072,0.653676819974794,0.9026269819421242
0.45945945945945943,0.6552508544636865,0.8981486076595153
0.4617117117117117,0.656824888952579,0.8936702333769062
0.46396396396396394,0.6583989234414713,0.8891918590942971
0.46621621621621623,0.6599729579303638,0.884713484811688
0.46846846846846846,0.6615469924192564,0.8802351105290791
0.47072072072072074,0.6631316637716137,0.8753642481611501
0.47297297297297297,0.6646986976363366,0.8703445239616328
0.4752252252252252,0.6662619240440866,0.8653109907308227
0.4774774774774775,0.6678251504518364,0.8602774575000127
0.4797297297297297,0.6693883768595864,0.8552439242692028
0.481981981981982,0.6709516032673364,0.8502103910383928
0.48423423423423423,0.6725148296750862,0.8451768578075829
0.48648648648648646,0.6740816822679874,0.8399330727444236
0.48873873873873874,0.6756601549209306,0.8343168295066614
0.49099099099099097,0.6772510534755742,0.8286374791993707
0.49324324324324326,0.6788419520302179,0.8229581288920795
0.4954954954954955,0.6804328505848616,0.8172787785847887
0.49774774774774777,0.6820237491395054,0.8115994282774976
0.5,0.683614647694149,0.8059200779702068
0.5022522522522522,0.685205804319291,0.8002365322738036
0.5045045045045045,0.6868217217778549,0.7940826998628403
0.5067567567567568,0.6884385893324158,0.7878086001228597
0.509009009009009,0.6900555179385752,0.7815238855154725
0.5112612612612613,0.6916724465447346,0.7752391709080853
0.5135135135135135,0.693289375150894,0.768954456300698
0.5157657657657657,0.6949063037570534,0.7626697416933107
0.5180180180180181,0.6965232323632129,0.7563850270859231
0.5202702702702703,0.6981423634890955,0.7498404115100079
0.5225225225225225,0.6997559068883397,0.7430245955267732
0.5247747747747747,0.7013602401117524,0.7361618959715541
0.527027027027027,0.702964573335165,0.7292991964163349
0.5292792792792793,0.7045689065585778,0.7224364968611156
0.5315315315315315,0.7061732397819905,0.7155737973058964
0.5337837837837838,0.7077775730054031,0.7087110977506774
0.536036036036036,0.7093806701525418,0.7018151081847731
0.5382882882882882,0.710958392684719,0.6945522110586995
0.5405405405405406,0.7125358951998146,0.6871873828376475
0.5427927927927928,0.7141133878237467,0.679817972167221
0.545045045045045,0.7156908804476787,0.6724485614967944
0.5472972972972973,0.7172683730716106,0.665079150826368
0.5495495495495496,0.7188458656955428,0.6577097401559412
0.5518018018018018,0.7204233583194747,0.6503403294855147
0.5540540540540541,0.7219985743688481,0.6427305033551665
0.5563063063063063,0.7235642817146477,0.6349480506923073
0.5585585585585585,0.7251212325223227,0.6271170708133331
0.5608108108108109,0.726678183329998,0.6192860909343584
0.5630630630630631,0.7282351341376732,0.6114551110553841
0.5653153153153153,0.7297920849453483,0.6036241311764098
0.5675675675675675,0.7313490357530235,0.5957931512974356
0.5698198198198198,0.7329005370802812,0.5878845591622575
0.5720720720720721,0.7344267981181446,0.5797009607399969
0.5743243243243243,0.7359415094200568,0.571445838440591
0.5765765765765766,0.7374562207219689,0.5631907161411852
0.5788288288288288,0.7389709320238809,0.5549355938417793
0.581081081081081,0.740485643325793,0.5466804715423734
0.5833333333333334,0.7420003546277053,0.5384253492429671
0.5855855855855856,0.7435150659296175,0.5301702269435613
0.5878378378378378,0.7450098098798472,0.5216947709508333
0.5900900900900901,0.7464832469944938,0.5131131398430704
0.5923423423423423,0.747945261465089,0.5044958455060052
0.5945945945945946,0.7494072759356843,0.49587855116893964
0.5968468468468469,0.7508692904062795,0.4872612568318744
0.5990990990990991,0.7523313048768747,0.4786439624948091
0.6013513513513513,0.7537933193474698,0.47002666815774397
0.6036036036036035,0.755240477625153,0.46131656817867484
0.6058558558558559,0.7566601279551899,0.4524234041103721
0.6081081081081081,0.7580981264913542,0.44346430849439566
0.6103603603603603,0.7595361250275184,0.43450521287841926
0.6126126126126126,0.7609741235636827,0.42554611726244285
0.6148648648648649,0.762412122099847,0.416587021646466
0.6171171171171171,0.7638501206360112,0.4076279260304897
0.6193693693693694,0.7652881191721754,0.3986688304145133
0.6216216216216216,0.7666730757145765,0.38952785962887315
0.6238738738738738,0.7680413466294232,0.38031613923975666
0.6261261261261262,0.769403390236636,0.3710689831377625
0.6283783783783784,0.7707654338438484,0.36182182703576865
0.6306306306306306,0.7721274774510609,0.3525746709337748
0.6328828828828829,0.7734895210582735,0.3433275148317811
0.6351351351351351,0.7748515646654861,0.3340803587297873
0.6373873873873874,0.7762038265193585,0.32469338568742795
0.6396396396396397,0.7775433113022603,0.3151482373437219
0.6418918918918919,0.7788727223891311,0.30559846335316654
0.6441441441441441,0.7802021334760016,0.2960486893626111
0.6463963963963963,0.7815315445628723,0.28649891537205574
0.6486486486486487,0.7828609556497431,0.27694914138149984
0.6509009009009009,0.7841903667366138,0.2673993673909445
0.6531531531531531,0.785517649233955,0.25783607553870963
0.6554054054054054,0.7868057286467145,0.24804761578438717
0.6576576576576576,0.7880815060845896,0.23820829052536607
0.6599099099099099,0.789351656876346,0.22834640313952786
0.6621621621621622,0.7906218076681027,0.2184845157536901
0.6644144144144144,0.7918919584598592,0.20862262836785234
0.6666666666666666,0.7931621092516157,0.19876074098201457
0.6689189189189189,0.7944322600433721,0.18889885359617686
0.6711711711711712,0.7956562473052492,0.1789308860205041
0.6734234234234234,0.7968475353583996,0.1688817228503492
0.6756756756756757,0.7980201934473454,0.1587656328173802
0.6779279279279279,0.7991928515362912,0.14864954278441128
0.6801801801801802,0.800365509625237,0.13853345275144183
0.6824324324324325,0.8015381677141827,0.12841736271847287
0.6846846846846847,0.8027108258031285,0.11830127268550394
0.6869369369369369,0.8038823388175428,0.10816319085987161
0.6891891891891891,0.8050285481429882,0.09793740837362616
0.6914414414414415,0.8062215559411625,0.08768054998797958
0.6936936936936937,0.8074322146296,0.07741197076491771
0.6959459459459459,0.8086428733180376,0.06714339154185586
0.6981981981981982,0.8098535320064753,0.056874812318794
0.7004504504504504,0.8110641906949129,0.04660623309573214
0.7027027027027027,0.8122748493833505,0.03633765387266978
0.704954954954955,0.8134042109832039,0.02840369904920005
0.7072072072072072,0.8144989439580865,0.022280593141489197
0.7094594594594594,0.8156002851010519,0.0178244745131914
0.7117117117117117,0.816701626244017,0.013368355884893601
0.713963963963964,0.8178029673869823,0.008912237256595595
0.7162162162162162,0.8189043085299474,0.004456118628297798
0.7184684684684685,0.8200056496729128,0.0
