time,cx,cy
0.5720342592592592,284.5,478.0
0.5888587962962962,287.55555555555554,437.0
0.6056833333333334,292.5,398.0
0.6225078703703704,297.0694864048338,360.4773413897281
0.6393324074074074,302.08734939759034,325.49397590361446
0.6561569444444444,307.6647564469914,292.4813753581662
0.6729814814814815,313.02625298329355,261.14797136038186
0.6898060185185185,318.24093264248705,233.02072538860105
0.7066305555555555,324.6335078534032,206.62041884816756
0.7234550925925926,330.6083550913838,183.5535248041776
0.7402796296296296,337.924778761062,163.11061946902657
0.7571041666666667,344.5241379310345,144.16551724137932
0.7739287037037037,351.9800498753117,128.6359102244389
0.7907532407407407,358.9824561403509,115.71679197994987
0.8075777777777777,366.0,105.69289340101524
0.8244023148148147,373.5171503957784,98.64116094986808
0.8412268518518519,381.4920634920635,94.57936507936508
0.8580513888888889,388.4738292011019,93.06060606060606
0.8748759259259259,395.4738292011019,94.06060606060606
0.8917004629629629,402.5261707988981,98.0633608815427
0.908525,410.4581151832461,104.66230366492148
0.925349537037037,419.40625,114.61979166666669
0.942174074074074,426.870897155361,127.28665207877462
0.9589986111111112,435.2947598253275,142.82751091703057
0.975823148148148,443.3089770354906,160.22964509394572
0.9926476851851852,450.9945848375451,180.77075812274367
1.009472222222222,459.125,203.69927536231884
1.0262967592592591,467.05820105820106,228.43033509700177
1.0431212962962964,474.6380789022298,255.770154373928
1.0599458333333334,482.46678023850086,285.6967632027257
1.0767703703703704,489.670510708402,317.15980230642504
1.0935949074074074,496.9810996563574,350.1975945017182
1.1104194444444444,503.63758389261744,385.2063758389262
1.1272439814814814,510.81863560732114,421.8452579034942
1.1440685185185184,516.9200680272108,460.2125850340136
1.1608930555555554,523.5653594771242,499.17973856209153
1.1777175925925925,529.4964028776978,539.9532374100719
1.1945421296296297,535.7954144620811,581.9664902998236
1.2113666666666667,541.7618181818182,624.6309090909091
1.2281912037037035,546.9035916824197,668.2986767485822
1.2450157407407407,552.8373983739838,712.0121951219512
1.2618402777777775,557.031914893617,752.5
1.2786648148148148,561.4373576309795,737.0683371298405
1.2954893518518518,565.1600877192982,700.1776315789474
1.3123138888888888,569.2443531827515,661.0246406570842
1.3291384259259258,573.015350877193,622.2083333333334
1.345962962962963,576.6924686192468,586.0251046025105
1.3627875,580.6865384615385,552.0692307692308
1.379612037037037,585.4023210831722,519.9709864603482
1.396436574074074,590.1335877862596,489.4522900763359
1.413261111111111,594.6399253731344,460.6436567164179
1.430085648148148,599.4510869565217,433.1539855072464
1.446910185185185,603.683520599251,407.6647940074906
1.463734722222222,609.4393063583815,385.11560693641616
1.4805592592592591,613.6159844054581,363.2865497076023
1.4973837962962964,618.6532258064516,344.7883064516129
1.5142083333333334,623.609756097561,328.6686991869919
1.5310328703703704,628.2331932773109,314.67857142857144
1.5478574074074074,633.5431818181818,303.0386363636364
1.5646819444444444,638.4952153110048,293.57894736842104
1.5815064814814814,643.4532019704434,286.9975369458128
1.5983310185185184,647.6558603491272,282.1371571072319
1.6151555555555557,652.8720626631854,280.0
1.6319800925925925,657.0271002710027,279.6558265582656
1.6488046296296297,661.8911917098445,282.1943005181347
1.6656291666666667,665.9808612440191,287.2105263157895
1.6824537037037035,670.0159453302962,294.63097949886105
1.6992782407407407,674.9568181818182,303.72727272727275
1.7161027777777778,678.9190371991248,315.1487964989059
1.7329273148148148,682.9614604462474,329.3367139959432
1.7497518518518518,686.5217391304348,345.27329192546586
1.7665763888888888,690.4864864864865,363.2640332640333
1.7834009259259258,694.4634615384615,383.3807692307692
1.8002254629629628,698.1093439363817,405.182902584493
1.81705,701.7504911591355,429.1787819253438
1.833874537037037,705.0401606425703,455.12248995983936
1.850699074074074,708.087890625,482.564453125
1.867523611111111,710.6166328600406,511.6267748478702
1.884348148148148,713.5546218487395,542.1596638655462
1.901172685185185,716.1666666666666,574.5472972972973
1.917997222222222,718.5384615384615,607.0452488687782
1.9348217592592591,720.562962962963,640.9358024691358
1.951646296296296,722.1100917431193,676.5412844036697
1.9684708333333327,724.9846153846154,713.0282051282052
1.9852953703703704,728.0420792079208,703.3663366336634
2.0021199074074074,732.5083135391924,668.5106888361045
2.018944444444444,736.9950248756219,636.6144278606965
2.035768981481481,741.5346534653465,605.990099009901
2.0525935185185187,745.2281105990784,576.5345622119816
2.0694180555555555,749.5776699029126,549.5388349514564
2.0862425925925927,753.022113022113,523.6339066339067
2.103067129629629,757.5816326530612,500.4515306122449
2.1198916666666667,761.9529702970297,477.6212871287129
2.1367162037037035,765.1802884615385,457.9855769230769
2.1535407407407408,769.1608040201005,439.4572864321608
2.170365277777777,774.0145631067961,423.0946601941748
2.187189814814815,777.957264957265,408.0940170940171
2.204014351851852,781.4542857142857,395.5885714285714
2.220838888888889,785.0208955223881,385.5223880597015
2.237663425925926,788.9487951807229,377.5903614457831
2.254487962962963,791.4703832752613,371.5261324041812
2.2713125,794.9734219269103,367.5747508305648
2.288137037037037,798.0,365.5496688741722
2.304961574074074,800.9704797047971,365.5276752767528
2.321786111111111,803.9748427672956,368.07232704402514
2.338610648148148,807.0,372.5
2.355435185185185,809.4785100286533,378.567335243553
2.372259722222222,811.9820895522388,386.57611940298506
2.3890842592592594,814.5824175824176,397.0
2.405908796296296,816.9093484419263,409.1416430594901
2.4227333333333334,819.4848484848485,423.068870523416
2.43955787037037,821.9041916167664,439.5928143712575
2.4563824074074074,823.9939393939394,457.4969696969697
2.473206944444444,824.5256797583081,476.9788519637463
2.490031481481481,826.0,498.5
2.5068560185185182,826.9269102990033,520.578073089701
2.5236805555555555,828.5252525252525,544.976430976431
2.5405050925925927,827.9225352112676,570.0774647887324
2.557329629629629,828.5,597.0
2.5741541666666667,830.0,626.0
2.6246277777777776,834.5,660.5
2.658276851851852,844.4968152866242,616.4968152866242
2.675101388888889,848.0,595.0
2.742399537037037,867.0,530.0
2.759224074074074,871.5,518.0
2.776048611111111,875.5,508.05
2.792873148148148,880.135446685879,500.9135446685879
2.809697685185185,884.0260223048327,493.47211895910783
2.826522222222222,889.4705882352941,489.52941176470586
2.8433467592592594,893.5,487.0
2.860171296296296,897.5,486.5
2.89382037037037,903.0,489.5
2.9106449074074074,906.0,494.0
2.927469444444444,911.0,502.0
2.944293981481481,914.5,511.5
2.9611185185185183,918.0,523.0
2.9779430555555555,920.0,535.0
2.9947675925925927,921.1075581395348,548.8924418604652
3.011592129629629,923.5153203342618,565.974930362117
3.0284166666666668,923.5,582.5
3.0452412037037035,926.0,603.0
3.062065740740741,928.5,627.0
