time,cx,cy
2.99816091954023,1033.638903815153,775.4368619022031
3.0148173690932314,1031.9377431906614,791.8696498054475
3.248007662835249,1089.241935483871,793.1728110599079
3.2646641123882505,1098.7735849056603,782.2203504043126
3.2813205619412518,1107.1264803410706,770.0407389862625
3.297977011494253,1113.3231904103272,753.9045643153527
3.3146334610472543,1118.9483695652175,740.3804347826087
3.3312899106002556,1124.2164620281947,730.3769895407003
3.347946360153257,1129.3183692166742,723.641777370591
3.364602809706258,1133.6065424806907,720.64697864607
3.3812592592592594,1137.1842576028623,721.1118067978533
3.3979157088122607,1140.685201793722,724.4152466367713
3.414572158365262,1143.6399821109123,731.5138640429338
3.4312286079182632,1146.0294117647059,742.2352941176471
3.4478850574712645,1147.7997347480107,756.6224580017683
3.4645415070242658,1149.18794494542,772.1670621737067
3.481197956577267,1147.9074626865672,783.8791044776119
3.4978544061302683,1145.428057553957,794.8956834532374
3.78101404853129,1194.0,798.0
3.7976704980842912,1191.3410852713178,792.2441860465116
3.8143269476372925,1192.6482558139535,787.5581395348837
3.830983397190294,1194.6232394366198,782.7077464788732
3.847639846743295,1195.8411764705882,777.6117647058824
3.8642962962962963,1196.960396039604,776.7524752475248
3.8809527458492976,1197.3389830508474,779.457627118644
3.897609195402299,1198.0,787.0
